#prot   lig bin   score
 N.am   O.2 3.30  -0.0055
 N.am   O.2 3.40   0.2779
 N.am   O.2 3.50   0.5253
 N.am   O.2 3.60   0.7632
 N.am   O.2 3.70   0.9252
 N.am   O.2 3.80   0.9725
 N.am   O.2 3.90   0.8424
 N.am   O.2 4.00   0.6698
 N.am   O.2 4.10   0.4218
 N.am   O.2 4.20   0.2236
 N.am   O.2 4.30   0.0164
 N.am   O.2 4.40  -0.0929
 N.am   O.2 4.50  -0.1382
 N.am   O.2 4.60  -0.0950
 N.am   O.2 4.70  -0.0379
 N.am   O.2 4.80   0.0198
 N.am   O.2 4.90   0.0874
 N.am   O.2 5.00   0.1498
 N.am   O.2 5.10   0.2224
 N.am   O.2 5.20   0.2595
 N.am   O.2 5.30   0.2984
 N.am   O.2 5.40   0.2980
 N.am   O.2 5.50   0.2942
 N.am   O.2 5.60   0.2762
 N.am   O.2 5.70   0.2965
 N.am   O.2 5.80   0.3189
 N.am   O.2 5.90   0.3557
 N.am   O.3 1.00   4.0159
 N.am   O.3 1.10   4.0159
 N.am   O.3 1.20   4.0159
 N.am   O.3 1.30   4.0159
 N.am   O.3 1.40   4.0159
 N.am   O.3 1.50   4.0159
 N.am   O.3 1.60   4.0159
 N.am   O.3 1.70   4.0159
 N.am   O.3 1.80   4.0159
 N.am   O.3 1.90   4.0159
 N.am   O.3 2.00   4.0159
 N.am   O.3 2.10   3.4503
 N.am   O.3 2.20   2.9571
 N.am   O.3 2.30   1.6404
 N.am   O.3 2.40   0.7534
 N.am   O.3 2.50   0.2153
 N.am   O.3 2.60  -0.1444
 N.am   O.3 2.70  -0.5040
 N.am   O.3 2.80  -0.7826
 N.am   O.3 2.90  -0.9045
 N.am   O.3 3.00  -0.8394
 N.am   O.3 3.10  -0.5917
 N.am   O.3 3.20  -0.2947
 N.am   O.3 3.30  -0.0027
 N.am   O.3 3.40   0.2061
 N.am   O.3 3.50   0.3806
 N.am   O.3 3.60   0.4457
 N.am   O.3 3.70   0.4276
 N.am   O.3 3.80   0.3486
 N.am   O.3 3.90   0.2675
 N.am   O.3 4.00   0.2308
 N.am   O.3 4.10   0.2263
 N.am   O.3 4.20   0.2130
 N.am   O.3 4.30   0.1420
 N.am   O.3 4.40   0.0391
 N.am   O.3 4.50  -0.0482
 N.am   O.3 4.60  -0.0826
 N.am   O.3 4.70  -0.0871
 N.am   O.3 4.80  -0.0769
 N.am   O.3 4.90  -0.0513
 N.am   O.3 5.00  -0.0217
 N.am   O.3 5.10   0.0234
 N.am   O.3 5.20   0.0526
 N.am   O.3 5.30   0.0672
 N.am   O.3 5.40   0.0234
 N.am   O.3 5.50  -0.0545
 N.am   O.3 5.60  -0.1571
 N.am   O.3 5.70  -0.1826
 N.am   O.3 5.80  -0.1785
 N.am   O.3 5.90  -0.1031
 N.am O.co2 1.00   3.8476
 N.am O.co2 1.10   3.8476
 N.am O.co2 1.20   3.8476
 N.am O.co2 1.30   3.8476
 N.am O.co2 1.40   3.8476
 N.am O.co2 1.50   3.8476
 N.am O.co2 1.60   3.8476
 N.am O.co2 1.70   3.8476
 N.am O.co2 1.80   3.8476
 N.am O.co2 1.90   3.8476
 N.am O.co2 2.00   3.8476
 N.am O.co2 2.10   2.2418
 N.am O.co2 2.20   1.2119
 N.am O.co2 2.30   0.3288
 N.am O.co2 2.40  -0.3701
 N.am O.co2 2.50  -1.0230
 N.am O.co2 2.60  -1.4476
 N.am O.co2 2.70  -1.6682
 N.am O.co2 2.80  -1.7227
 N.am O.co2 2.90  -1.5879
 N.am O.co2 3.00  -1.2731
 N.am O.co2 3.10  -0.8323
 N.am O.co2 3.20  -0.3906
 N.am O.co2 3.30  -0.0625
 N.am O.co2 3.40   0.1740
 N.am O.co2 3.50   0.3209
 N.am O.co2 3.60   0.4694
 N.am O.co2 3.70   0.5629
 N.am O.co2 3.80   0.6025
 N.am O.co2 3.90   0.5207
 N.am O.co2 4.00   0.4565
 N.am O.co2 4.10   0.3645
 N.am O.co2 4.20   0.3343
 N.am O.co2 4.30   0.2392
 N.am O.co2 4.40   0.1847
 N.am O.co2 4.50   0.1380
 N.am O.co2 4.60   0.1519
 N.am O.co2 4.70   0.1454
 N.am O.co2 4.80   0.0945
 N.am O.co2 4.90   0.0370
 N.am O.co2 5.00   0.0099
 N.am O.co2 5.10   0.0669
 N.am O.co2 5.20   0.1388
 N.am O.co2 5.30   0.2194
 N.am O.co2 5.40   0.2311
 N.am O.co2 5.50   0.2342
 N.am O.co2 5.60   0.2303
 N.am O.co2 5.70   0.2879
 N.am O.co2 5.80   0.3453
 N.am O.co2 5.90   0.4165
 N.am   P.3 1.00   3.2207
 N.am   P.3 1.10   3.2207
 N.am   P.3 1.20   3.2207
 N.am   P.3 1.30   3.2207
 N.am   P.3 1.40   3.2207
 N.am   P.3 1.50   3.2207
 N.am   P.3 1.60   3.2207
 N.am   P.3 1.70   3.2207
 N.am   P.3 1.80   3.2207
 N.am   P.3 1.90   3.2207
 N.am   P.3 2.00   3.2207
 N.am   P.3 2.10   3.2207
 N.am   P.3 2.20   3.2207
 N.am   P.3 2.30   3.2207
 N.am   P.3 2.40   3.2207
 N.am   P.3 2.50   3.2207
 N.am   P.3 2.60   3.2207
 N.am   P.3 2.70   2.8135
 N.am   P.3 2.80   2.5636
 N.am   P.3 2.90   3.0564
 N.am   P.3 3.00   3.2592
 N.am   P.3 3.10   2.4718
 N.am   P.3 3.20   1.2732
 N.am   P.3 3.30   0.5778
 N.am   P.3 3.40   0.0178
 N.am   P.3 3.50  -0.3470
 N.am   P.3 3.60  -0.6249
 N.am   P.3 3.70  -0.7648
 N.am   P.3 3.80  -0.8134
 N.am   P.3 3.90  -0.7704
 N.am   P.3 4.00  -0.6586
 N.am   P.3 4.10  -0.5364
 N.am   P.3 4.20  -0.3666
 N.am   P.3 4.30  -0.1952
 N.am   P.3 4.40   0.0782
 N.am   P.3 4.50   0.3391
 N.am   P.3 4.60   0.6176
 N.am   P.3 4.70   0.8309
 N.am   P.3 4.80   0.9313
 N.am   P.3 4.90   0.8131
 N.am   P.3 5.00   0.5521
 N.am   P.3 5.10   0.3712
 N.am   P.3 5.20   0.2446
 N.am   P.3 5.30   0.2150
 N.am   P.3 5.40   0.0952
 N.am   P.3 5.50   0.0162
 N.am   P.3 5.60  -0.0811
 N.am   P.3 5.70  -0.0531
 N.am   P.3 5.80  -0.0190
 N.am   P.3 5.90   0.0495
 N.am   S.3 1.00   1.9659
 N.am   S.3 1.10   1.9659
 N.am   S.3 1.20   1.9659
 N.am   S.3 1.30   1.9659
 N.am   S.3 1.40   1.9659
 N.am   S.3 1.50   1.9659
 N.am   S.3 1.60   1.9659
 N.am   S.3 1.70   1.9659
 N.am   S.3 1.80   1.9659
 N.am   S.3 1.90   1.9659
 N.am   S.3 2.00   1.9659
 N.am   S.3 2.10   1.9659
 N.am   S.3 2.20   1.9659
 N.am   S.3 2.30   1.9659
 N.am   S.3 2.40   1.9659
 N.am   S.3 2.50   1.9659
 N.am   S.3 2.60   1.9659
 N.am   S.3 2.70   1.9659
 N.am   S.3 2.80   1.9659
 N.am   S.3 2.90   1.0884
 N.am   S.3 3.00   0.5556
 N.am   S.3 3.10   0.6412
 N.am   S.3 3.20   0.6366
 N.am   S.3 3.30   0.6978
 N.am   S.3 3.40   0.3447
 N.am   S.3 3.50   0.1314
 N.am   S.3 3.60  -0.1007
 N.am   S.3 3.70  -0.1435
 N.am   S.3 3.80  -0.1114
 N.am   S.3 3.90  -0.0342
 N.am   S.3 4.00  -0.0078
 N.am   S.3 4.10  -0.0162
 N.am   S.3 4.20  -0.0089
 N.am   S.3 4.30  -0.0145
 N.am   S.3 4.40  -0.0192
 N.am   S.3 4.50   0.0282
 N.am   S.3 4.60   0.1151
 N.am   S.3 4.70   0.2049
 N.am   S.3 4.80   0.2394
 N.am   S.3 4.90   0.1889
 N.am   S.3 5.00   0.0364
 N.am   S.3 5.10  -0.1433
 N.am   S.3 5.20  -0.2612
 N.am   S.3 5.30  -0.3268
 N.am   S.3 5.40  -0.3597
 N.am   S.3 5.50  -0.3663
 N.am   S.3 5.60  -0.3648
 N.am   S.3 5.70  -0.3074
 N.am   S.3 5.80  -0.2850
 N.am   S.3 5.90  -0.1922
 N.ar    Br 1.00   0.4848
 N.ar    Br 1.10   0.4848
 N.ar    Br 1.20   0.4848
 N.ar    Br 1.30   0.4848
 N.ar    Br 1.40   0.4848
 N.ar    Br 1.50   0.4848
 N.ar    Br 1.60   0.4848
 N.ar    Br 1.70   0.4848
 N.ar    Br 1.80   0.4848
 N.ar    Br 1.90   0.4848
 N.ar    Br 2.00   0.4848
 N.ar    Br 2.10   0.4848
 N.ar    Br 2.20   0.4848
 N.ar    Br 2.30   0.4848
 N.ar    Br 2.40   0.4848
 N.ar    Br 2.50   0.4848
 N.ar    Br 2.60   0.4848
 N.ar    Br 2.70   0.4848
 N.ar    Br 2.80   0.4848
 N.ar    Br 2.90   0.4848
 N.ar    Br 3.00   0.4848
 N.ar    Br 3.10   0.4848
 N.ar    Br 3.20   0.4848
 N.ar    Br 3.30   0.4848
 N.ar    Br 3.40   0.4848
 N.ar    Br 3.50   0.4848
 N.ar    Br 3.60   0.4848
 N.ar    Br 3.70  -0.5153
 N.ar    Br 3.80  -0.9826
 N.ar    Br 3.90  -0.9738
 N.ar    Br 4.00  -0.4741
 N.ar    Br 4.10   0.2804
 N.ar    Br 4.20   0.8166
 N.ar    Br 4.30  -0.0842
 N.ar    Br 4.40  -0.3824
 N.ar    Br 4.50  -0.6916
 N.ar    Br 4.60  -0.6127
 N.ar    Br 4.70  -0.4580
 N.ar    Br 4.80  -0.2807
 N.ar    Br 4.90  -0.1162
 N.ar    Br 5.00  -0.1036
 N.ar    Br 5.10   0.4743
 N.ar    Br 5.20   1.1715
 N.ar    Br 5.30   0.0000
 N.ar    Br 5.40   1.0034
 N.ar    Br 5.50   0.1575
 N.ar    Br 5.60  -0.4613
 N.ar    Br 5.70  -0.4205
 N.ar    Br 5.80  -0.3267
 N.ar    Br 5.90   0.2539
 N.ar   C.2 1.00   4.2605
 N.ar   C.2 1.10   4.2605
 N.ar   C.2 1.20   4.2605
 N.ar   C.2 1.30   4.2605
 N.ar   C.2 1.40   4.2605
 N.ar   C.2 1.50   4.2605
 N.ar   C.2 1.60   4.2605
 N.ar   C.2 1.70   4.2605
 N.ar   C.2 1.80   4.2605
 N.ar   C.2 1.90   4.2605
 N.ar   C.2 2.00   4.2605
 N.ar   C.2 2.10   4.2605
 N.ar   C.2 2.20   4.2605
 N.ar   C.2 2.30   4.2605
 N.ar   C.2 2.40   4.2605
 N.ar   C.2 2.50   4.2605
 N.ar   C.2 2.60   4.2605
 N.ar   C.2 2.70   4.2605
 N.ar   C.2 2.80   3.7228
 N.ar   C.2 2.90   2.2922
 N.ar   C.2 3.00   1.4337
 N.ar   C.2 3.10   0.7415
 N.ar   C.2 3.20   0.3461
 N.ar   C.2 3.30   0.0858
 N.ar   C.2 3.40  -0.0507
 N.ar   C.2 3.50  -0.1716
 N.ar   C.2 3.60  -0.2378
 N.ar   C.2 3.70  -0.2734
 N.ar   C.2 3.80  -0.2392
 N.ar   C.2 3.90  -0.1933
 N.ar   C.2 4.00  -0.1591
 N.ar   C.2 4.10  -0.1460
 N.ar   C.2 4.20  -0.1329
 N.ar   C.2 4.30  -0.1140
 N.ar   C.2 4.40  -0.0950
 N.ar   C.2 4.50  -0.0610
 N.ar   C.2 4.60   0.0178
 N.ar   C.2 4.70   0.0737
 N.ar   C.2 4.80   0.0717
 N.ar   C.2 4.90   0.0162
 N.ar   C.2 5.00  -0.0571
 N.ar   C.2 5.10  -0.1034
 N.ar   C.2 5.20  -0.1765
 N.ar   C.2 5.30  -0.1899
 N.ar   C.2 5.40  -0.1791
 N.ar   C.2 5.50  -0.0890
 N.ar   C.2 5.60  -0.0292
 N.ar   C.2 5.70   0.0423
 N.ar   C.2 5.80   0.0574
 N.ar   C.2 5.90   0.0989
 N.ar   C.3 1.00   3.9568
 N.ar   C.3 1.10   3.9568
 N.ar   C.3 1.20   3.9568
 N.ar   C.3 1.30   3.9568
 N.ar   C.3 1.40   3.9568
 N.ar   C.3 1.50   3.9568
 N.ar   C.3 1.60   3.9568
 N.ar   C.3 1.70   3.9568
 N.ar   C.3 1.80   3.9568
 N.ar   C.3 1.90   3.9568
 N.ar   C.3 2.00   3.9568
 N.ar   C.3 2.10   3.9568
 N.ar   C.3 2.20   3.9568
 N.ar   C.3 2.30   3.2014
 N.ar   C.3 2.40   2.8378
 N.ar   C.3 2.50   3.5609
 N.ar   C.3 2.60   4.0604
 N.ar   C.3 2.70   3.8537
 N.ar   C.3 2.80   3.1265
 N.ar   C.3 2.90   2.4446
 N.ar   C.3 3.00   1.8698
 N.ar   C.3 3.10   1.0979
 N.ar   C.3 3.20   0.5990
 N.ar   C.3 3.30   0.2791
 N.ar   C.3 3.40   0.1335
 N.ar   C.3 3.50   0.0282
 N.ar   C.3 3.60  -0.0710
 N.ar   C.3 3.70  -0.1455
 N.ar   C.3 3.80  -0.1824
 N.ar   C.3 3.90  -0.1792
 N.ar   C.3 4.00  -0.1635
 N.ar   C.3 4.10  -0.1618
 N.ar   C.3 4.20  -0.1619
 N.ar   C.3 4.30  -0.1793
 N.ar   C.3 4.40  -0.1677
 N.ar   C.3 4.50  -0.1414
 N.ar   C.3 4.60  -0.1029
 N.ar   C.3 4.70  -0.0803
 N.ar   C.3 4.80  -0.1022
 N.ar   C.3 4.90  -0.1316
 N.ar   C.3 5.00  -0.1880
 N.ar   C.3 5.10  -0.2005
 N.ar   C.3 5.20  -0.1813
 N.ar   C.3 5.30  -0.1137
 N.ar   C.3 5.40  -0.0498
 N.ar   C.3 5.50  -0.0319
 N.ar   C.3 5.60  -0.0384
 N.ar   C.3 5.70  -0.0190
 N.ar   C.3 5.80   0.0300
 N.ar   C.3 5.90   0.1165
 N.ar  C.ar 1.00   3.8910
 N.ar  C.ar 1.10   3.8910
 N.ar  C.ar 1.20   3.8910
 N.ar  C.ar 1.30   3.8910
 N.ar  C.ar 1.40   3.8910
 N.ar  C.ar 1.50   3.8910
 N.ar  C.ar 1.60   3.8910
 N.ar  C.ar 1.70   3.8910
 N.ar  C.ar 1.80   3.8910
 N.ar  C.ar 1.90   3.8910
 N.ar  C.ar 2.00   3.8910
 N.ar  C.ar 2.10   3.8910
 N.ar  C.ar 2.20   3.8910
 N.ar  C.ar 2.30   3.8910
 N.ar  C.ar 2.40   3.8910
 N.ar  C.ar 2.50   3.8910
 N.ar  C.ar 2.60   3.5551
 N.ar  C.ar 2.70   3.4356
 N.ar  C.ar 2.80   3.6565
 N.ar  C.ar 2.90   2.8070
 N.ar  C.ar 3.00   1.6340
 N.ar  C.ar 3.10   0.8497
 N.ar  C.ar 3.20   0.4635
 N.ar  C.ar 3.30   0.2814
 N.ar  C.ar 3.40   0.2206
 N.ar  C.ar 3.50   0.1562
 N.ar  C.ar 3.60   0.1097
 N.ar  C.ar 3.70   0.0663
 N.ar  C.ar 3.80   0.0694
 N.ar  C.ar 3.90   0.0517
 N.ar  C.ar 4.00   0.0304
 N.ar  C.ar 4.10  -0.0766
 N.ar  C.ar 4.20  -0.1545
 N.ar  C.ar 4.30  -0.2489
 N.ar  C.ar 4.40  -0.2493
 N.ar  C.ar 4.50  -0.2333
 N.ar  C.ar 4.60  -0.1686
 N.ar  C.ar 4.70  -0.1454
 N.ar  C.ar 4.80  -0.1316
 N.ar  C.ar 4.90  -0.1435
 N.ar  C.ar 5.00  -0.1489
 N.ar  C.ar 5.10  -0.1475
 N.ar  C.ar 5.20  -0.1413
 N.ar  C.ar 5.30  -0.1314
 N.ar  C.ar 5.40  -0.1417
 N.ar  C.ar 5.50  -0.1552
 N.ar  C.ar 5.60  -0.1796
 N.ar  C.ar 5.70  -0.1560
 N.ar  C.ar 5.80  -0.1208
 N.ar  C.ar 5.90  -0.0470
 N.ar C.cat 1.00   0.0732
 N.ar C.cat 1.10   0.0732
 N.ar C.cat 1.20   0.0732
 N.ar C.cat 1.30   0.0732
 N.ar C.cat 1.40   0.0732
 N.ar C.cat 1.50   0.0732
 N.ar C.cat 1.60   0.0732
 N.ar C.cat 1.70   0.0732
 N.ar C.cat 1.80   0.0732
 N.ar C.cat 1.90   0.0732
 N.ar C.cat 2.00   0.0732
 N.ar C.cat 2.10   0.0732
 N.ar C.cat 2.20   0.0732
 N.ar C.cat 2.30   0.0732
 N.ar C.cat 2.40   0.0732
 N.ar C.cat 2.50   0.0732
 N.ar C.cat 2.60   0.0732
 N.ar C.cat 2.70   0.0732
 N.ar C.cat 2.80   0.0732
 N.ar C.cat 2.90   0.0732
 N.ar C.cat 3.00   0.0732
 N.ar C.cat 3.10   0.0732
 N.ar C.cat 3.20   0.0732
 N.ar C.cat 3.30  -0.7021
 N.ar C.cat 3.40  -1.0064
 N.ar C.cat 3.50  -0.8417
 N.ar C.cat 3.60  -0.4258
 N.ar C.cat 3.70  -0.0324
 N.ar C.cat 3.80   0.1973
 N.ar C.cat 3.90   0.0051
 N.ar C.cat 4.00  -0.1429
 N.ar C.cat 4.10  -0.4334
 N.ar C.cat 4.20  -0.4082
 N.ar C.cat 4.30  -0.2542
 N.ar C.cat 4.40   0.0701
 N.ar C.cat 4.50  -0.0920
 N.ar C.cat 4.60  -0.2781
 N.ar C.cat 4.70  -0.4835
 N.ar C.cat 4.80  -0.3131
 N.ar C.cat 4.90  -0.1735
 N.ar C.cat 5.00   0.0643
 N.ar C.cat 5.10   0.0356
 N.ar C.cat 5.20   0.1423
 N.ar C.cat 5.30   0.4216
 N.ar C.cat 5.40   0.6667
 N.ar C.cat 5.50   0.9598
 N.ar C.cat 5.60   0.7420
 N.ar C.cat 5.70   0.7055
 N.ar C.cat 5.80   0.4562
 N.ar C.cat 5.90   0.4331
 N.ar    Cl 1.00   1.6334
 N.ar    Cl 1.10   1.6334
 N.ar    Cl 1.20   1.6334
 N.ar    Cl 1.30   1.6334
 N.ar    Cl 1.40   1.6334
 N.ar    Cl 1.50   1.6334
 N.ar    Cl 1.60   1.6334
 N.ar    Cl 1.70   1.6334
 N.ar    Cl 1.80   1.6334
 N.ar    Cl 1.90   1.6334
 N.ar    Cl 2.00   1.6334
 N.ar    Cl 2.10   1.6334
 N.ar    Cl 2.20   1.6334
 N.ar    Cl 2.30   1.6334
 N.ar    Cl 2.40   1.6334
 N.ar    Cl 2.50   1.6334
 N.ar    Cl 2.60   1.6334
 N.ar    Cl 2.70   1.6334
 N.ar    Cl 2.80   1.6334
 N.ar    Cl 2.90   1.6334
 N.ar    Cl 3.00   1.6334
 N.ar    Cl 3.10   1.6334
 N.ar    Cl 3.20   1.6334
 N.ar    Cl 3.30   1.6334
 N.ar    Cl 3.40   0.2354
 N.ar    Cl 3.50  -0.3034
 N.ar    Cl 3.60  -0.6824
 N.ar    Cl 3.70  -0.8113
 N.ar    Cl 3.80  -0.8641
 N.ar    Cl 3.90  -0.7039
 N.ar    Cl 4.00  -0.2483
 N.ar    Cl 4.10   0.0722
 N.ar    Cl 4.20   0.0728
 N.ar    Cl 4.30  -0.3840
 N.ar    Cl 4.40  -0.3540
 N.ar    Cl 4.50  -0.2957
 N.ar    Cl 4.60  -0.0818
 N.ar    Cl 4.70  -0.0224
 N.ar    Cl 4.80   0.2669
 N.ar    Cl 4.90   0.8833
 N.ar    Cl 5.00   1.7819
 N.ar    Cl 5.10   1.6287
 N.ar    Cl 5.20   0.8363
 N.ar    Cl 5.30   0.4297
 N.ar    Cl 5.40   0.2030
 N.ar    Cl 5.50  -0.0450
 N.ar    Cl 5.60  -0.2764
 N.ar    Cl 5.70  -0.3747
 N.ar    Cl 5.80  -0.2960
 N.ar    Cl 5.90  -0.0687
 N.ar     F 1.00   0.1213
 N.ar     F 1.10   0.1213
 N.ar     F 1.20   0.1213
 N.ar     F 1.30   0.1213
 N.ar     F 1.40   0.1213
 N.ar     F 1.50   0.1213
 N.ar     F 1.60   0.1213
 N.ar     F 1.70   0.1213
 N.ar     F 1.80   0.1213
 N.ar     F 1.90   0.1213
 N.ar     F 2.00   0.1213
 N.ar     F 2.10   0.1213
 N.ar     F 2.20   0.1213
 N.ar     F 2.30   0.1213
 N.ar     F 2.40   0.1213
 N.ar     F 2.50   0.1213
 N.ar     F 2.60   0.1213
 N.ar     F 2.70  -0.2859
 N.ar     F 2.80  -0.6714
 N.ar     F 2.90  -0.5374
 N.ar     F 3.00  -0.7235
 N.ar     F 3.10  -0.7020
 N.ar     F 3.20  -0.6506
 N.ar     F 3.30  -0.1819
 N.ar     F 3.40   0.1798
 N.ar     F 3.50   0.2414
 N.ar     F 3.60   0.1032
 N.ar     F 3.70   0.0576
 N.ar     F 3.80   0.0992
 N.ar     F 3.90   0.0146
 N.ar     F 4.00   0.0032
 N.ar     F 4.10  -0.0137
 N.ar     F 4.20   0.1547
 N.ar     F 4.30   0.2757
 N.ar     F 4.40   0.3904
 N.ar     F 4.50   0.3163
 N.ar     F 4.60   0.1662
 N.ar     F 4.70   0.0082
 N.ar     F 4.80  -0.0682
 N.ar     F 4.90   0.0039
 N.ar     F 5.00   0.0367
 N.ar     F 5.10   0.0385
 N.ar     F 5.20  -0.1277
 N.ar     F 5.30  -0.1406
 N.ar     F 5.40  -0.2192
 N.ar     F 5.50  -0.2492
 N.ar     F 5.60  -0.2654
 N.ar     F 5.70  -0.1099
 N.ar     F 5.80   0.1784
 N.ar     F 5.90   0.4851
 N.ar     I 1.00   0.0000
 N.ar     I 1.10   0.0000
 N.ar     I 1.20   0.0000
 N.ar     I 1.30   0.0000
 N.ar     I 1.40   0.0000
 N.ar     I 1.50   0.0000
 N.ar     I 1.60   0.0000
 N.ar     I 1.70   0.0000
 N.ar     I 1.80   0.0000
 N.ar     I 1.90   0.0000
 N.ar     I 2.00   0.0000
 N.ar     I 2.10   0.0000
 N.ar     I 2.20   0.0000
 N.ar     I 2.30   0.0000
 N.ar     I 2.40   0.0000
 N.ar     I 2.50   0.0000
 N.ar     I 2.60   0.0000
 N.ar     I 2.70   0.0000
 N.ar     I 2.80   0.0000
 N.ar     I 2.90   0.0000
 N.ar     I 3.00   0.0000
 N.ar     I 3.10   0.0000
 N.ar     I 3.20   0.0000
 N.ar     I 3.30   0.0000
 N.ar     I 3.40   0.0000
 N.ar     I 3.50   0.0000
 N.ar     I 3.60   0.0000
 N.ar     I 3.70   0.0000
 N.ar     I 3.80   0.0000
 N.ar     I 3.90   0.0000
 N.ar     I 4.00   0.0000
 N.ar     I 4.10   0.0000
 N.ar     I 4.20   0.0000
 N.ar     I 4.30   0.0000
 N.ar     I 4.40   0.0000
 N.ar     I 4.50   0.0000
 N.ar     I 4.60   0.0000
 N.ar     I 4.70   0.0000
 N.ar     I 4.80   0.0000
 N.ar     I 4.90   0.0000
 N.ar     I 5.00   0.0000
 N.ar     I 5.10   0.0000
 N.ar     I 5.20   0.0000
 N.ar     I 5.30   0.0000
 N.ar     I 5.40   0.0000
 N.ar     I 5.50   0.0000
 N.ar     I 5.60   0.0000
 N.ar     I 5.70   0.0000
 N.ar     I 5.80   0.0000
 N.ar     I 5.90   0.0000
 N.ar   Met 1.00   0.0000
 N.ar   Met 1.10   0.0000
 N.ar   Met 1.20   0.0000
 N.ar   Met 1.30   0.0000
 N.ar   Met 1.40   0.0000
 N.ar   Met 1.50   0.0000
 N.ar   Met 1.60   0.0000
 N.ar   Met 1.70   0.0000
 N.ar   Met 1.80   0.0000
 N.ar   Met 1.90   0.0000
 N.ar   Met 2.00   0.0000
 N.ar   Met 2.10   0.0000
 N.ar   Met 2.20   0.0000
 N.ar   Met 2.30   0.0000
 N.ar   Met 2.40   0.0000
 N.ar   Met 2.50   0.0000
 N.ar   Met 2.60   0.0000
 N.ar   Met 2.70   0.0000
 N.ar   Met 2.80   0.0000
 N.ar   Met 2.90   0.0000
 N.ar   Met 3.00   0.0000
 N.ar   Met 3.10   0.0000
 N.ar   Met 3.20   0.0000
 N.ar   Met 3.30   0.0000
 N.ar   Met 3.40   0.0000
 N.ar   Met 3.50   0.0000
 N.ar   Met 3.60   0.0000
 N.ar   Met 3.70   0.0000
 N.ar   Met 3.80   0.0000
 N.ar   Met 3.90   0.0000
 N.ar   Met 4.00   0.0000
 N.ar   Met 4.10   0.0000
 N.ar   Met 4.20   0.0000
 N.ar   Met 4.30   0.0000
 N.ar   Met 4.40   0.0000
 N.ar   Met 4.50   0.0000
 N.ar   Met 4.60   0.0000
 N.ar   Met 4.70   0.0000
 N.ar   Met 4.80   0.0000
 N.ar   Met 4.90   0.0000
 N.ar   Met 5.00   0.0000
 N.ar   Met 5.10   0.0000
 N.ar   Met 5.20   0.0000
 N.ar   Met 5.30   0.0000
 N.ar   Met 5.40   0.0000
 N.ar   Met 5.50   0.0000
 N.ar   Met 5.60   0.0000
 N.ar   Met 5.70   0.0000
 N.ar   Met 5.80   0.0000
 N.ar   Met 5.90   0.0000
 N.ar   N.3 1.00   1.0948
 N.ar   N.3 1.10   1.0948
 N.ar   N.3 1.20   1.0948
 N.ar   N.3 1.30   1.0948
 N.ar   N.3 1.40   1.0948
 N.ar   N.3 1.50   1.0948
 N.ar   N.3 1.60   1.0948
 N.ar   N.3 1.70   1.0948
 N.ar   N.3 1.80   1.0948
 N.ar   N.3 1.90   1.0948
 N.ar   N.3 2.00   1.0948
 N.ar   N.3 2.10   1.0948
 N.ar   N.3 2.20   1.0948
 N.ar   N.3 2.30   1.0948
 N.ar   N.3 2.40   1.0948
 N.ar   N.3 2.50   0.7193
 N.ar   N.3 2.60   0.2169
 N.ar   N.3 2.70   0.3602
 N.ar   N.3 2.80   0.2760
 N.ar   N.3 2.90   0.6989
 N.ar   N.3 3.00   0.4868
 N.ar   N.3 3.10   0.5028
 N.ar   N.3 3.20   0.2303
 N.ar   N.3 3.30   0.3245
 N.ar   N.3 3.40   0.3403
 N.ar   N.3 3.50   0.5008
 N.ar   N.3 3.60   0.6272
 N.ar   N.3 3.70   0.6219
 N.ar   N.3 3.80   0.2988
 N.ar   N.3 3.90   0.0027
 N.ar   N.3 4.00  -0.1486
 N.ar   N.3 4.10  -0.0309
 N.ar   N.3 4.20   0.0886
 N.ar   N.3 4.30   0.1597
 N.ar   N.3 4.40   0.0142
 N.ar   N.3 4.50  -0.0564
 N.ar   N.3 4.60  -0.1011
 N.ar   N.3 4.70  -0.1029
 N.ar   N.3 4.80  -0.2537
 N.ar   N.3 4.90  -0.4028
 N.ar   N.3 5.00  -0.5259
 N.ar   N.3 5.10  -0.4315
 N.ar   N.3 5.20  -0.3152
 N.ar   N.3 5.30  -0.2101
 N.ar   N.3 5.40  -0.2527
 N.ar   N.3 5.50  -0.2313
 N.ar   N.3 5.60  -0.1525
 N.ar   N.3 5.70   0.0307
 N.ar   N.3 5.80   0.1319
 N.ar   N.3 5.90   0.2367
 N.ar  N.am 1.00   1.9290
 N.ar  N.am 1.10   1.9290
 N.ar  N.am 1.20   1.9290
 N.ar  N.am 1.30   1.9290
 N.ar  N.am 1.40   1.9290
 N.ar  N.am 1.50   1.9290
 N.ar  N.am 1.60   1.9290
 N.ar  N.am 1.70   1.9290
 N.ar  N.am 1.80   1.9290
 N.ar  N.am 1.90   1.9290
 N.ar  N.am 2.00   1.9290
 N.ar  N.am 2.10   1.9290
 N.ar  N.am 2.20   1.9290
 N.ar  N.am 2.30   1.9290
 N.ar  N.am 2.40   1.9290
 N.ar  N.am 2.50   1.9290
 N.ar  N.am 2.60   1.2112
 N.ar  N.am 2.70   0.4880
 N.ar  N.am 2.80   0.0245
 N.ar  N.am 2.90  -0.3941
 N.ar  N.am 3.00  -0.7435
 N.ar  N.am 3.10  -1.0878
 N.ar  N.am 3.20  -1.2343
